packet_type,source,dest,creation_time,arrival_time,delay_ms
HEART_BEAT,12,11,1733.479,1733.479,0.000
HEART_BEAT,12,21,1733.479,1733.479,0.000
HEART_BEAT,12,22,1733.479,1733.479,0.000
HEART_BEAT,58,68,1736.827,1736.827,0.000
HEART_BEAT,58,59,1736.827,1736.827,0.000
HEART_BEAT,58,48,1736.827,1736.827,0.000
HEART_BEAT,48,47,1738.336,1738.336,0.000
HEART_BEAT,48,49,1738.336,1738.336,0.000
HEART_BEAT,48,38,1738.336,1738.336,0.000
HEART_BEAT,48,58,1738.336,1738.336,0.000
HEART_BEAT,7,17,1738.338,1738.338,0.000
HEART_BEAT,7,6,1738.338,1738.338,0.000
HEART_BEAT,7,16,1738.338,1738.338,0.000
HEART_BEAT,16,26,1738.338,1738.338,0.000
HEART_BEAT,16,17,1738.338,1738.338,0.000
HEART_BEAT,16,7,1738.338,1738.338,0.000
HEART_BEAT,16,15,1738.338,1738.338,0.000
HEART_BEAT,16,6,1738.338,1738.338,0.000
HEART_BEAT,16,25,1738.338,1738.338,0.000
HEART_BEAT,88,78,1746.243,1746.243,0.000
HEART_BEAT,88,89,1746.243,1746.243,0.000
HEART_BEAT,88,87,1746.243,1746.243,0.000
HEART_BEAT,88,98,1746.243,1746.243,0.000
HEART_BEAT,65,75,1746.246,1746.246,0.000
HEART_BEAT,65,66,1746.246,1746.246,0.000
HEART_BEAT,65,55,1746.246,1746.246,0.000
HEART_BEAT,65,64,1746.246,1746.246,0.000
HEART_BEAT,94,93,1746.246,1746.246,0.000
HEART_BEAT,64,63,1746.246,1746.246,0.000
HEART_BEAT,94,84,1746.246,1746.246,0.000
HEART_BEAT,64,65,1746.246,1746.246,0.000
HEART_BEAT,64,75,1746.246,1746.246,0.000
HEART_BEAT,94,95,1746.246,1746.246,0.000
HEART_BEAT,64,54,1746.246,1746.246,0.000
HEART_BEAT,64,74,1746.246,1746.246,0.000
HEART_BEAT,50,60,1746.251,1746.251,0.000
HEART_BEAT,50,51,1746.251,1746.251,0.000
HEART_BEAT,50,61,1746.251,1746.251,0.000
HEART_BEAT,50,40,1746.251,1746.251,0.000
HEART_BEAT,32,31,1746.251,1746.251,0.000
HEART_BEAT,32,22,1746.251,1746.251,0.000
HEART_BEAT,32,41,1746.251,1746.251,0.000
HEART_BEAT,83,82,1746.251,1746.251,0.000
HEART_BEAT,32,42,1746.251,1746.251,0.000
HEART_BEAT,83,73,1746.251,1746.251,0.000
HEART_BEAT,60,50,1746.251,1746.251,0.000
HEART_BEAT,60,61,1746.251,1746.251,0.000
HEART_BEAT,83,72,1746.251,1746.251,0.000
HEART_BEAT,83,92,1746.251,1746.251,0.000
HEART_BEAT,70,80,1746.251,1746.251,0.000
HEART_BEAT,70,71,1746.251,1746.251,0.000
HEART_BEAT,82,83,1746.251,1746.251,0.000
HEART_BEAT,70,81,1746.251,1746.251,0.000
HEART_BEAT,81,71,1746.251,1746.251,0.000
HEART_BEAT,81,80,1746.251,1746.251,0.000
HEART_BEAT,81,91,1746.251,1746.251,0.000
HEART_BEAT,81,70,1746.251,1746.251,0.000
HEART_BEAT,81,90,1746.251,1746.251,0.000
HEART_BEAT,82,92,1746.251,1746.251,0.000
HEART_BEAT,82,73,1746.251,1746.251,0.000
HEART_BEAT,82,71,1746.251,1746.251,0.000
HEART_BEAT,82,72,1746.251,1746.251,0.000
HEART_BEAT,31,32,1746.251,1746.251,0.000
HEART_BEAT,31,40,1746.251,1746.251,0.000
HEART_BEAT,40,30,1746.251,1746.251,0.000
HEART_BEAT,40,31,1746.251,1746.251,0.000
HEART_BEAT,31,41,1746.251,1746.251,0.000
HEART_BEAT,31,30,1746.251,1746.251,0.000
HEART_BEAT,40,41,1746.251,1746.251,0.000
HEART_BEAT,31,21,1746.251,1746.251,0.000
HEART_BEAT,40,50,1746.251,1746.251,0.000
HEART_BEAT,55,54,1753.476,1753.476,0.000
HEART_BEAT,55,45,1753.476,1753.476,0.000
HEART_BEAT,55,65,1753.476,1753.476,0.000
HEART_BEAT,24,25,1753.476,1753.476,0.000
HEART_BEAT,55,56,1753.476,1753.476,0.000
HEART_BEAT,24,34,1753.476,1753.476,0.000
HEART_BEAT,44,54,1753.476,1753.476,0.000
HEART_BEAT,55,66,1753.476,1753.476,0.000
HEART_BEAT,54,44,1753.476,1753.476,0.000
HEART_BEAT,55,44,1753.476,1753.476,0.000
HEART_BEAT,24,15,1753.476,1753.476,0.000
HEART_BEAT,44,45,1753.476,1753.476,0.000
HEART_BEAT,44,43,1753.476,1753.476,0.000
HEART_BEAT,25,15,1753.476,1753.476,0.000
HEART_BEAT,54,55,1753.476,1753.476,0.000
HEART_BEAT,25,24,1753.476,1753.476,0.000
HEART_BEAT,54,45,1753.476,1753.476,0.000
HEART_BEAT,25,26,1753.476,1753.476,0.000
HEART_BEAT,44,55,1753.476,1753.476,0.000
HEART_BEAT,33,43,1753.476,1753.476,0.000
HEART_BEAT,54,64,1753.476,1753.476,0.000
HEART_BEAT,54,63,1753.476,1753.476,0.000
HEART_BEAT,33,34,1753.476,1753.476,0.000
HEART_BEAT,25,16,1753.476,1753.476,0.000
HEART_BEAT,15,25,1753.476,1753.476,0.000
HEART_BEAT,15,5,1753.476,1753.476,0.000
HEART_BEAT,15,14,1753.476,1753.476,0.000
HEART_BEAT,15,16,1753.476,1753.476,0.000
HEART_BEAT,15,24,1753.476,1753.476,0.000
HEART_BEAT,15,26,1753.476,1753.476,0.000
HEART_BEAT,11,10,1753.481,1753.481,0.000
HEART_BEAT,11,21,1753.481,1753.481,0.000
HEART_BEAT,21,11,1753.481,1753.481,0.000
HEART_BEAT,11,12,1753.481,1753.481,0.000
HEART_BEAT,11,1,1753.481,1753.481,0.000
HEART_BEAT,21,20,1753.481,1753.481,0.000
HEART_BEAT,21,31,1753.481,1753.481,0.000
HEART_BEAT,21,12,1753.481,1753.481,0.000
HEART_BEAT,21,22,1753.481,1753.481,0.000
HEART_BEAT,59,58,1753.908,1753.908,0.000
HEART_BEAT,59,69,1753.908,1753.908,0.000
HEART_BEAT,59,68,1753.908,1753.908,0.000
HEART_BEAT,49,39,1758.336,1758.336,0.000
HEART_BEAT,49,48,1758.336,1758.336,0.000
HEART_BEAT,38,29,1758.336,1758.336,0.000
HEART_BEAT,49,38,1758.336,1758.336,0.000
HEART_BEAT,38,39,1758.336,1758.336,0.000
HEART_BEAT,38,48,1758.336,1758.336,0.000
HEART_BEAT,38,28,1758.336,1758.336,0.000
HEART_BEAT,38,49,1758.336,1758.336,0.000
HEART_BEAT,6,7,1758.340,1758.340,0.000
HEART_BEAT,6,16,1758.340,1758.340,0.000
HEART_BEAT,6,5,1758.340,1758.340,0.000
HEART_BEAT,87,96,1766.243,1766.243,0.000
HEART_BEAT,87,86,1766.243,1766.244,0.000
HEART_BEAT,87,97,1766.243,1766.244,0.000
HEART_BEAT,87,77,1766.243,1766.244,0.000
HEART_BEAT,98,99,1766.243,1766.244,0.000
HEART_BEAT,87,76,1766.243,1766.244,0.000
HEART_BEAT,87,88,1766.243,1766.244,0.000
HEART_BEAT,98,89,1766.243,1766.244,0.000
HEART_BEAT,98,88,1766.243,1766.244,0.000
HEART_BEAT,93,94,1766.247,1766.247,0.000
HEART_BEAT,63,64,1766.247,1766.247,0.000
HEART_BEAT,63,53,1766.247,1766.247,0.000
HEART_BEAT,63,54,1766.247,1766.247,0.000
HEART_BEAT,95,94,1766.247,1766.247,0.000
HEART_BEAT,92,91,1766.251,1766.251,0.000
HEART_BEAT,80,70,1766.251,1766.251,0.000
HEART_BEAT,92,82,1766.251,1766.251,0.000
HEART_BEAT,80,90,1766.251,1766.251,0.000
HEART_BEAT,80,81,1766.251,1766.251,0.000
HEART_BEAT,92,83,1766.251,1766.251,0.000
HEART_BEAT,91,92,1766.251,1766.251,0.000
HEART_BEAT,90,80,1766.251,1766.251,0.000
HEART_BEAT,91,81,1766.251,1766.251,0.000
HEART_BEAT,90,81,1766.251,1766.251,0.000
HEART_BEAT,30,40,1766.251,1766.251,0.000
HEART_BEAT,30,20,1766.251,1766.251,0.000
HEART_BEAT,30,31,1766.251,1766.251,0.000
HEART_BEAT,77,76,1770.848,1770.848,0.000
HEART_BEAT,77,87,1770.848,1770.848,0.000
HEART_BEAT,77,78,1770.848,1770.848,0.000
HEART_BEAT,77,86,1770.848,1770.848,0.000
HEART_BEAT,47,37,1773.474,1773.474,0.000
HEART_BEAT,47,46,1773.474,1773.474,0.000
HEART_BEAT,47,48,1773.474,1773.474,0.000
HEART_BEAT,47,57,1773.474,1773.474,0.000
HEART_BEAT,47,36,1773.474,1773.474,0.000
HEART_BEAT,47,56,1773.474,1773.474,0.000
HEART_BEAT,43,33,1773.477,1773.477,0.000
HEART_BEAT,43,44,1773.477,1773.477,0.000
HEART_BEAT,43,53,1773.477,1773.477,0.000
HEART_BEAT,5,15,1773.477,1773.477,0.000
HEART_BEAT,5,14,1773.477,1773.477,0.000
HEART_BEAT,14,13,1773.477,1773.477,0.000
HEART_BEAT,5,4,1773.477,1773.477,0.000
HEART_BEAT,14,4,1773.477,1773.477,0.000
HEART_BEAT,14,5,1773.477,1773.477,0.000
HEART_BEAT,14,15,1773.477,1773.477,0.000
HEART_BEAT,5,6,1773.477,1773.477,0.000
HEART_BEAT,14,3,1773.477,1773.477,0.000
HEART_BEAT,10,11,1773.481,1773.481,0.000
HEART_BEAT,10,20,1773.481,1773.481,0.000
HEART_BEAT,1,0,1773.481,1773.481,0.000
HEART_BEAT,20,30,1773.481,1773.481,0.000
HEART_BEAT,20,10,1773.481,1773.481,0.000
HEART_BEAT,1,11,1773.481,1773.481,0.000
HEART_BEAT,20,21,1773.481,1773.481,0.000
HEART_BEAT,56,57,1775.503,1775.503,0.000
HEART_BEAT,56,46,1775.503,1775.503,0.000
HEART_BEAT,56,55,1775.503,1775.503,0.000
HEART_BEAT,56,67,1775.503,1775.503,0.000
HEART_BEAT,56,66,1775.503,1775.503,0.000
HEART_BEAT,56,47,1775.503,1775.503,0.000
HEART_BEAT,46,36,1776.558,1776.558,0.000
HEART_BEAT,46,47,1776.558,1776.558,0.000
HEART_BEAT,46,37,1776.558,1776.558,0.000
HEART_BEAT,46,56,1776.558,1776.558,0.000
HEART_BEAT,46,45,1776.558,1776.558,0.000
HEART_BEAT,46,35,1776.558,1776.558,0.000
HEART_BEAT,46,57,1776.558,1776.558,0.000
HEART_BEAT,29,28,1778.337,1778.337,0.000
HEART_BEAT,39,49,1778.337,1778.337,0.000
HEART_BEAT,28,29,1778.337,1778.337,0.000
HEART_BEAT,29,19,1778.337,1778.337,0.000
HEART_BEAT,29,38,1778.337,1778.337,0.000
HEART_BEAT,28,19,1778.337,1778.337,0.000
HEART_BEAT,28,18,1778.337,1778.337,0.000
HEART_BEAT,39,38,1778.337,1778.337,0.000
HEART_BEAT,29,18,1778.337,1778.337,0.000
HEART_BEAT,28,38,1778.337,1778.337,0.000
HEART_BEAT,96,97,1786.244,1786.244,0.000
HEART_BEAT,96,86,1786.244,1786.244,0.000
HEART_BEAT,86,96,1786.244,1786.244,0.000
HEART_BEAT,97,96,1786.244,1786.244,0.000
HEART_BEAT,76,77,1786.244,1786.244,0.000
HEART_BEAT,96,87,1786.244,1786.244,0.000
HEART_BEAT,86,87,1786.244,1786.244,0.000
HEART_BEAT,86,85,1786.244,1786.244,0.000
HEART_BEAT,86,76,1786.244,1786.244,0.000
HEART_BEAT,97,87,1786.244,1786.244,0.000
HEART_BEAT,86,97,1786.244,1786.244,0.000
